,,
ImmunizationEvaluation,,
:recommendation.supportingImmunization,0..*,Reference
:authority,0..1,Reference
:recommendation.forecastStatus,1..1,CodeableConcept
:recommendation.doseNumber_x_,0..1,positiveInt
:recommendation.dateCriterion.value,1..1,dateTime
:recommendation.targetDisease,0..1,CodeableConcept
:recommendation,1..*,
:recommendation.description,0..1,string
:identifier,0..*,Identifier
:recommendation.forecastReason,0..*,CodeableConcept
:recommendation.contraindicatedVaccineCode,0..*,CodeableConcept
:recommendation.dateCriterion.code,1..1,CodeableConcept
:recommendation.dateCriterion,0..*,
,,
Immunization,,
:patient,1..1,Reference
:occurrence_x_,1..1,dateTime
:isSubpotent,0..1,boolean
:reportOrigin,0..1,CodeableConcept
:protocolApplied,0..*,
:education.reference,0..1,uri
:site,0..1,CodeableConcept
:performer.actor,1..1,Reference
:protocolApplied.authority,0..1,Reference
:education.documentType,0..1,string
:encounter,0..1,Reference
:vaccineCode,1..1,CodeableConcept
:protocolApplied.seriesDoses_x_,0..1,positiveInt
:doseQuantity,0..1,SimpleQuantity
:performer.function,0..1,CodeableConcept
:reasonCode,0..*,CodeableConcept
:statusReason,0..1,CodeableConcept
:route,0..1,CodeableConcept
:recorded,0..1,dateTime
:education.presentationDate,0..1,dateTime
:programEligibility,0..*,CodeableConcept
:note,0..*,Annotation
:primarySource,0..1,boolean
:reaction.reported,0..1,boolean
:status,1..1,code
:lotNumber,0..1,string
:protocolApplied.targetDisease,0..*,CodeableConcept
:identifier,0..*,Identifier
:reaction.detail,0..1,Reference
:manufacturer,0..1,Reference
:protocolApplied.series,0..1,string
:education,0..*,
:reaction.date,0..1,dateTime
:reaction,0..*,
:location,0..1,Reference
:fundingSource,0..1,CodeableConcept
:protocolApplied.doseNumber_x_,1..1,positiveInt
:subpotentReason,0..*,CodeableConcept
:education.publicationDate,0..1,dateTime
:expirationDate,0..1,date
:performer,0..*,
:reasonReference,0..*,Reference
,,
GraphDefinition,,
:link.target,0..*,
:description,0..1,markdown
:date,0..1,dateTime
:link.min,0..1,integer
:publisher,0..1,string
:jurisdiction,0..*,CodeableConcept
:link.target.params,0..1,string
:link.target.compartment.description,0..1,string
:purpose,0..1,markdown
:name,1..1,string
:start,1..1,code
:useContext,0..*,UsageContext
:experimental,0..1,boolean
:link.path,0..1,string
:link.target.compartment.use,1..1,code
:link.description,0..1,string
:link.target.compartment,0..*,
:status,1..1,code
:link,0..*,
:link.sliceName,0..1,string
:url,0..1,uri
:link.target.profile,0..1,canonical
:link.target.compartment.code,1..1,code
:version,0..1,string
:link.target.compartment.rule,1..1,code
:contact,0..*,ContactDetail
:link.max,0..1,string
:link.target.type,1..1,code
:link.target.compartment.expression,0..1,string
:profile,0..1,canonical
:link.target.link,0..*,See GraphDefinition.link
,,
Account,,
:description,0..1,string
:guarantor.onHold,0..1,boolean
:guarantor.period,0..1,Period
:name,0..1,string
:servicePeriod,0..1,Period
:coverage,0..*,
:type,0..1,CodeableConcept
:coverage.priority,0..1,positiveInt
:guarantor.party,1..1,Reference
:guarantor,0..*,
:status,1..1,code
:identifier,0..*,Identifier
:coverage.coverage,1..1,Reference
:partOf,0..1,Reference
:subject,0..*,Reference
:owner,0..1,Reference
,,
MedicinalProductIngredient,,
:role,1..1,CodeableConcept
:specifiedSubstance.strength.referenceStrength.measurementPoint,0..1,string
:specifiedSubstance.strength.measurementPoint,0..1,string
:specifiedSubstance.group,1..1,CodeableConcept
:specifiedSubstance.strength,0..*,
:specifiedSubstance.strength.presentationLowLimit,0..1,Ratio
:specifiedSubstance.confidentiality,0..1,CodeableConcept
:specifiedSubstance,0..*,
:substance.strength,0..*,See MedicinalProductIngredient.specifiedSubstance.strength
:specifiedSubstance.strength.concentration,0..1,Ratio
:specifiedSubstance.strength.concentrationLowLimit,0..1,Ratio
:substance,0..1,
:specifiedSubstance.strength.referenceStrength.substance,0..1,CodeableConcept
:specifiedSubstance.strength.referenceStrength.strength,1..1,Ratio
:specifiedSubstance.strength.presentation,1..1,Ratio
:allergenicIndicator,0..1,boolean
:specifiedSubstance.strength.referenceStrength,0..*,
:specifiedSubstance.code,1..1,CodeableConcept
:identifier,0..1,Identifier
:manufacturer,0..*,Reference
:specifiedSubstance.strength.referenceStrength.country,0..*,CodeableConcept
:specifiedSubstance.strength.country,0..*,CodeableConcept
:substance.code,1..1,CodeableConcept
:specifiedSubstance.strength.referenceStrength.strengthLowLimit,0..1,Ratio
,,
MeasureReport,,
:evaluatedResource,0..*,Reference
:date,0..1,dateTime
:group.stratifier.stratum.component,0..*,
:group,0..*,
:group.stratifier.stratum.population.subjectResults,0..1,Reference
:group.population.subjectResults,0..1,Reference
:group.stratifier.stratum,0..*,
:group.population.code,0..1,CodeableConcept
:group.stratifier.stratum.population,0..*,
:group.stratifier.stratum.component.code,1..1,CodeableConcept
:group.population.count,0..1,integer
:type,1..1,code
:group.measureScore,0..1,Quantity
:group.code,0..1,CodeableConcept
:measure,1..1,canonical
:group.stratifier.code,0..*,CodeableConcept
:reporter,0..1,Reference
:status,1..1,code
:group.stratifier.stratum.population.code,0..1,CodeableConcept
:group.stratifier.stratum.value,0..1,CodeableConcept
:group.stratifier.stratum.component.value,1..1,CodeableConcept
:identifier,0..*,Identifier
:group.stratifier.stratum.population.count,0..1,integer
:group.population,0..*,
:period,1..1,Period
:improvementNotation,0..1,CodeableConcept
:subject,0..1,Reference
:group.stratifier.stratum.measureScore,0..1,Quantity
:group.stratifier,0..*,
,,
DeviceMetric,,
:category,1..1,code
:measurementPeriod,0..1,Timing
:color,0..1,code
:parent,0..1,Reference
:unit,0..1,CodeableConcept
:calibration.state,0..1,code
:type,1..1,CodeableConcept
:calibration.time,0..1,instant
:source,0..1,Reference
:calibration.type,0..1,code
:identifier,0..*,Identifier
:calibration,0..*,
:operationalStatus,0..1,code
,,
Goal,,
:description,1..1,CodeableConcept
:category,0..*,CodeableConcept
:addresses,0..*,Reference
:start_x_,0..1,date
:expressedBy,0..1,Reference
:target.detail_x_,0..1,Quantity
:achievementStatus,0..1,CodeableConcept
:statusReason,0..1,string
:note,0..*,Annotation
:target.measure,0..1,CodeableConcept
:priority,0..1,CodeableConcept
:outcomeCode,0..*,CodeableConcept
:identifier,0..*,Identifier
:statusDate,0..1,date
:target,0..*,
:outcomeReference,0..*,Reference
:subject,1..1,Reference
:target.due_x_,0..1,date
:lifecycleStatus,1..1,code
,,
MedicationKnowledge,,
:preparationInstruction,0..1,markdown
:amount,0..1,SimpleQuantity
:monograph,0..*,
:kinetics.lethalDose50,0..*,SimpleQuantity
:monograph.type,0..1,CodeableConcept
:regulatory,0..*,
:drugCharacteristic.value_x_,0..1,CodeableConcept
:cost.source,0..1,string
:doseForm,0..1,CodeableConcept
:packaging.quantity,0..1,SimpleQuantity
:relatedMedicationKnowledge.type,1..1,CodeableConcept
:kinetics.halfLifePeriod,0..1,Duration
:medicineClassification.type,1..1,CodeableConcept
:intendedRoute,0..*,CodeableConcept
:ingredient.item_x_,1..1,CodeableConcept
:drugCharacteristic,0..*,
:cost.type,1..1,CodeableConcept
:drugCharacteristic.type,0..1,CodeableConcept
:regulatory.regulatoryAuthority,1..1,Reference
:monitoringProgram.type,0..1,CodeableConcept
:packaging,0..1,
:relatedMedicationKnowledge,0..*,
:packaging.type,0..1,CodeableConcept
:medicineClassification,0..*,
:regulatory.schedule,0..*,
:administrationGuidelines.dosage.dosage,1..*,Dosage
:monitoringProgram.name,0..1,string
:regulatory.maxDispense.period,0..1,Duration
:medicineClassification.classification,0..*,CodeableConcept
:kinetics,0..*,
:kinetics.areaUnderCurve,0..*,SimpleQuantity
:administrationGuidelines.patientCharacteristics,0..*,
:administrationGuidelines.patientCharacteristics.characteristic_x_,1..1,CodeableConcept
:associatedMedication,0..*,Reference
:relatedMedicationKnowledge.reference,1..*,Reference
:administrationGuidelines.dosage.type,1..1,CodeableConcept
:regulatory.substitution,0..*,
:ingredient,0..*,
:regulatory.substitution.allowed,1..1,boolean
:administrationGuidelines.indication_x_,0..1,CodeableConcept
:monitoringProgram,0..*,
:contraindication,0..*,Reference
:status,0..1,code
:monograph.source,0..1,Reference
:productType,0..*,CodeableConcept
:synonym,0..*,string
:administrationGuidelines.patientCharacteristics.value,0..*,string
:code,0..1,CodeableConcept
:cost.cost,1..1,Money
:administrationGuidelines,0..*,
:regulatory.substitution.type,1..1,CodeableConcept
:regulatory.maxDispense,0..1,
:manufacturer,0..1,Reference
:cost,0..*,
:regulatory.schedule.schedule,1..1,CodeableConcept
:regulatory.maxDispense.quantity,1..1,SimpleQuantity
:ingredient.strength,0..1,Ratio
:ingredient.isActive,0..1,boolean
:administrationGuidelines.dosage,0..*,
,,
ClaimResponse,,
:patient,1..1,Reference
:requestor,0..1,Reference
:insurance.coverage,1..1,Reference
:item.adjudication.reason,0..1,CodeableConcept
:payment.adjustment,0..1,Money
:payeeType,0..1,CodeableConcept
:insurance.claimResponse,0..1,Reference
:insurance,0..*,
:insurance.sequence,1..1,positiveInt
:addItem.detail.subDetail.adjudication,1..*,See ClaimResponse.item.adjudication
:payment.identifier,0..1,Identifier
:addItem.detail.quantity,0..1,SimpleQuantity
:request,0..1,Reference
:error.subDetailSequence,0..1,positiveInt
:processNote,0..*,
:addItem.detail.modifier,0..*,CodeableConcept
:preAuthRef,0..1,string
:item.noteNumber,0..*,positiveInt
:payment.type,1..1,CodeableConcept
:addItem.detailSequence,0..*,positiveInt
:item.detail,0..*,
:adjudication,0..*,See ClaimResponse.item.adjudication
:addItem.detail.subDetail.modifier,0..*,CodeableConcept
:payment.date,0..1,date
:addItem.detail.net,0..1,Money
:item.adjudication,1..*,
:addItem.net,0..1,Money
:item.detail.detailSequence,1..1,positiveInt
:item.detail.subDetail.subDetailSequence,1..1,positiveInt
:item.adjudication.value,0..1,decimal
:use,1..1,code
:addItem.unitPrice,0..1,Money
:payment,0..1,
:addItem.productOrService,1..1,CodeableConcept
:item.detail.subDetail.noteNumber,0..*,positiveInt
:error.code,1..1,CodeableConcept
:addItem.detail.productOrService,1..1,CodeableConcept
:addItem.detail.subDetail.unitPrice,0..1,Money
:addItem.location_x_,0..1,CodeableConcept
:item,0..*,
:addItem.detail.subDetail.noteNumber,0..*,positiveInt
:item.detail.subDetail,0..*,
:addItem.detail.subDetail.productOrService,1..1,CodeableConcept
:addItem.detail.adjudication,1..*,See ClaimResponse.item.adjudication
:type,1..1,CodeableConcept
:created,1..1,dateTime
:preAuthPeriod,0..1,Period
:outcome,1..1,code
:item.adjudication.amount,0..1,Money
:processNote.text,1..1,string
:addItem.detail.subDetail.quantity,0..1,SimpleQuantity
:disposition,0..1,string
:communicationRequest,0..*,Reference
:item.detail.subDetail.adjudication,0..*,See ClaimResponse.item.adjudication
:addItem.detail.subDetail.net,0..1,Money
:item.adjudication.category,1..1,CodeableConcept
:addItem.modifier,0..*,CodeableConcept
:insurance.focal,1..1,boolean
:addItem.detail.subDetail,0..*,
:addItem.detail.noteNumber,0..*,positiveInt
:total,0..*,
:addItem.detail.unitPrice,0..1,Money
:payment.adjustmentReason,0..1,CodeableConcept
:insurer,1..1,Reference
:addItem.adjudication,1..*,See ClaimResponse.item.adjudication
:fundsReserve,0..1,CodeableConcept
:status,1..1,code
:insurance.businessArrangement,0..1,string
:addItem.subSite,0..*,CodeableConcept
:item.itemSequence,1..1,positiveInt
:error.detailSequence,0..1,positiveInt
:identifier,0..*,Identifier
:processNote.type,0..1,code
:addItem.quantity,0..1,SimpleQuantity
:addItem.detail.factor,0..1,decimal
:error,0..*,
:form,0..1,Attachment
:subType,0..1,CodeableConcept
:addItem.detail.subDetail.factor,0..1,decimal
:addItem.noteNumber,0..*,positiveInt
:total.amount,1..1,Money
:item.detail.adjudication,1..*,See ClaimResponse.item.adjudication
:addItem.bodySite,0..1,CodeableConcept
:item.detail.noteNumber,0..*,positiveInt
:formCode,0..1,CodeableConcept
:error.itemSequence,0..1,positiveInt
:payment.amount,1..1,Money
:addItem.programCode,0..*,CodeableConcept
:addItem.factor,0..1,decimal
:addItem,0..*,
:addItem.subdetailSequence,0..*,positiveInt
:processNote.language,0..1,CodeableConcept
:total.category,1..1,CodeableConcept
:addItem.detail,0..*,
:addItem.serviced_x_,0..1,date
:processNote.number,0..1,positiveInt
:addItem.provider,0..*,Reference
:addItem.itemSequence,0..*,positiveInt
,,
DeviceDefinition,,
:capability.description,0..*,CodeableConcept
:deviceName,0..*,
:material.substance,1..1,CodeableConcept
:shelfLifeStorage,0..*,ProductShelfLife
:property,0..*,
:property.valueCode,0..*,CodeableConcept
:modelNumber,0..1,string
:udiDeviceIdentifier.deviceIdentifier,1..1,string
:udiDeviceIdentifier,0..*,
:type,0..1,CodeableConcept
:capability,0..*,
:specialization,0..*,
:manufacturer_x_,0..1,string
:parentDevice,0..1,Reference
:note,0..*,Annotation
:capability.type,1..1,CodeableConcept
:languageCode,0..*,CodeableConcept
:deviceName.type,1..1,code
:deviceName.name,1..1,string
:property.type,1..1,CodeableConcept
:specialization.systemType,1..1,string
:safety,0..*,CodeableConcept
:material,0..*,
:url,0..1,uri
:identifier,0..*,Identifier
:specialization.version,0..1,string
:material.allergenicIndicator,0..1,boolean
:udiDeviceIdentifier.issuer,1..1,uri
:quantity,0..1,Quantity
:version,0..*,string
:material.alternate,0..1,boolean
:contact,0..*,ContactPoint
:property.valueQuantity,0..*,Quantity
:owner,0..1,Reference
:udiDeviceIdentifier.jurisdiction,1..1,uri
:onlineInformation,0..1,uri
:physicalCharacteristics,0..1,ProdCharacteristic
,,
Slot,,
:schedule,1..1,Reference
:serviceCategory,0..*,CodeableConcept
:specialty,0..*,CodeableConcept
:start,1..1,instant
:serviceType,0..*,CodeableConcept
:appointmentType,0..1,CodeableConcept
:status,1..1,code
:comment,0..1,string
:identifier,0..*,Identifier
:end,1..1,instant
:overbooked,0..1,boolean
,,
ValueSet,,
:description,0..1,markdown
:compose.include.concept,0..*,
:compose,0..1,
:date,0..1,dateTime
:expansion.offset,0..1,integer
:publisher,0..1,string
:compose.include.concept.display,0..1,string
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:expansion.timestamp,1..1,dateTime
:compose.include.valueSet,0..*,canonical
:compose.include,1..*,
:expansion.contains.designation,0..*,See ValueSet.compose.include.concept.designation
:name,0..1,string
:compose.include.filter.property,1..1,code
:compose.include.filter.op,1..1,code
:expansion.contains,0..*,
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:compose.include.filter.value,1..1,string
:compose.include.filter,0..*,
:compose.inactive,0..1,boolean
:experimental,0..1,boolean
:expansion.parameter.name,1..1,string
:expansion.contains.code,0..1,code
:compose.include.concept.designation,0..*,
:expansion,0..1,
:title,0..1,string
:expansion.contains.abstract,0..1,boolean
:expansion.contains.version,0..1,string
:compose.include.concept.designation.language,0..1,code
:expansion.contains.inactive,0..1,boolean
:compose.include.concept.designation.value,1..1,string
:expansion.contains.system,0..1,uri
:expansion.parameter,0..*,
:expansion.parameter.value_x_,0..1,string
:status,1..1,code
:expansion.contains.contains,0..*,See ValueSet.expansion.contains
:compose.include.concept.designation.use,0..1,Coding
:expansion.identifier,0..1,uri
:url,0..1,uri
:identifier,0..*,Identifier
:immutable,0..1,boolean
:compose.include.system,0..1,uri
:compose.lockedDate,0..1,date
:compose.include.concept.code,1..1,code
:expansion.total,0..1,integer
:version,0..1,string
:contact,0..*,ContactDetail
:compose.include.version,0..1,string
:expansion.contains.display,0..1,string
:compose.exclude,0..*,See ValueSet.compose.include
,,
MedicinalProductAuthorization,,
:procedure.application,0..*,See MedicinalProductAuthorization.procedure
:dataExclusivityPeriod,0..1,Period
:procedure.type,1..1,CodeableConcept
:restoreDate,0..1,dateTime
:jurisdictionalAuthorization.identifier,0..*,Identifier
:jurisdiction,0..*,CodeableConcept
:jurisdictionalAuthorization.jurisdiction,0..*,CodeableConcept
:jurisdictionalAuthorization,0..*,
:jurisdictionalAuthorization.legalStatusOfSupply,0..1,CodeableConcept
:procedure.identifier,0..1,Identifier
:procedure,0..1,
:legalBasis,0..1,CodeableConcept
:validityPeriod,0..1,Period
:regulator,0..1,Reference
:status,0..1,CodeableConcept
:procedure.date_x_,0..1,Period
:identifier,0..*,Identifier
:statusDate,0..1,dateTime
:dateOfFirstAuthorization,0..1,dateTime
:internationalBirthDate,0..1,dateTime
:jurisdictionalAuthorization.validityPeriod,0..1,Period
:holder,0..1,Reference
:country,0..*,CodeableConcept
:subject,0..1,Reference
:jurisdictionalAuthorization.country,0..1,CodeableConcept
,,
StructureDefinition,,
:description,0..1,markdown
:mapping.identity,1..1,id
:date,0..1,dateTime
:derivation,0..1,code
:publisher,0..1,string
:context.type,1..1,code
:contextInvariant,0..*,string
:fhirVersion,0..1,code
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:name,1..1,string
:mapping,0..*,
:mapping.name,0..1,string
:useContext,0..*,UsageContext
:abstract,1..1,boolean
:copyright,0..1,markdown
:type,1..1,uri
:experimental,0..1,boolean
:title,0..1,string
:snapshot,0..1,
:keyword,0..*,Coding
:status,1..1,code
:kind,1..1,code
:differential.element,1..*,ElementDefinition
:url,1..1,uri
:identifier,0..*,Identifier
:snapshot.element,1..*,ElementDefinition
:context,0..*,
:mapping.uri,0..1,uri
:context.expression,1..1,string
:version,0..1,string
:differential,0..1,
:contact,0..*,ContactDetail
:mapping.comment,0..1,string
:baseDefinition,0..1,canonical
,,
MedicinalProductContraindication,,
:otherTherapy.therapyRelationshipType,1..1,CodeableConcept
:otherTherapy,0..*,
:otherTherapy.medication_x_,1..1,CodeableConcept
:comorbidity,0..*,CodeableConcept
:therapeuticIndication,0..*,Reference
:population,0..*,Population
:disease,0..1,CodeableConcept
:diseaseStatus,0..1,CodeableConcept
:subject,0..*,Reference
,,
DeviceRequest,,
:occurrence_x_,0..1,dateTime
:performerType,0..1,CodeableConcept
:insurance,0..*,Reference
:instantiatesCanonical,0..*,canonical
:instantiatesUri,0..*,uri
:relevantHistory,0..*,Reference
:supportingInfo,0..*,Reference
:encounter,0..1,Reference
:priorRequest,0..*,Reference
:reasonCode,0..*,CodeableConcept
:authoredOn,0..1,dateTime
:parameter.code,0..1,CodeableConcept
:note,0..*,Annotation
:requester,0..1,Reference
:parameter.value_x_,0..1,CodeableConcept
:priority,0..1,code
:status,0..1,code
:groupIdentifier,0..1,Identifier
:identifier,0..*,Identifier
:intent,1..1,code
:code_x_,1..1,Reference
:basedOn,0..*,Reference
:subject,1..1,Reference
:parameter,0..*,
:performer,0..1,Reference
:reasonReference,0..*,Reference
,,
List,,
:date,0..1,dateTime
:entry.flag,0..1,CodeableConcept
:encounter,0..1,Reference
:orderedBy,0..1,CodeableConcept
:mode,1..1,code
:source,0..1,Reference
:entry.date,0..1,dateTime
:entry.item,1..1,Reference
:entry.deleted,0..1,boolean
:title,0..1,string
:note,0..*,Annotation
:emptyReason,0..1,CodeableConcept
:status,1..1,code
:code,0..1,CodeableConcept
:identifier,0..*,Identifier
:entry,0..*,
:subject,0..1,Reference
,,
Questionnaire,,
:description,0..1,markdown
:item.text,0..1,string
:item.code,0..*,Coding
:item.linkId,1..1,string
:item.answerOption.value_x_,1..1,integer
:subjectType,0..*,code
:item.definition,0..1,uri
:date,0..1,dateTime
:publisher,0..1,string
:approvalDate,0..1,date
:jurisdiction,0..*,CodeableConcept
:item.repeats,0..1,boolean
:derivedFrom,0..*,canonical
:purpose,0..1,markdown
:item.initial,0..*,
:item.enableBehavior,0..1,code
:name,0..1,string
:item,0..*,
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:item.item,0..*,See Questionnaire.item
:item.enableWhen.answer_x_,1..1,boolean
:experimental,0..1,boolean
:item.initial.value_x_,1..1,boolean
:item.answerValueSet,0..1,canonical
:title,0..1,string
:item.answerOption.initialSelected,0..1,boolean
:item.type,1..1,code
:item.required,0..1,boolean
:item.enableWhen.operator,1..1,code
:item.readOnly,0..1,boolean
:status,1..1,code
:url,0..1,uri
:code,0..*,Coding
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:item.answerOption,0..*,
:item.maxLength,0..1,integer
:item.enableWhen,0..*,
:version,0..1,string
:item.enableWhen.question,1..1,string
:contact,0..*,ContactDetail
:effectivePeriod,0..1,Period
:item.prefix,0..1,string
,,
Endpoint,,
:connectionType,1..1,Coding
:address,1..1,url
:managingOrganization,0..1,Reference
:name,0..1,string
:payloadMimeType,0..*,code
:payloadType,1..*,CodeableConcept
:header,0..*,string
:status,1..1,code
:identifier,0..*,Identifier
:period,0..1,Period
:contact,0..*,ContactPoint
,,
NamingSystem,,
:description,0..1,markdown
:date,1..1,dateTime
:publisher,0..1,string
:jurisdiction,0..*,CodeableConcept
:uniqueId.value,1..1,string
:name,1..1,string
:useContext,0..*,UsageContext
:type,0..1,CodeableConcept
:uniqueId.type,1..1,code
:responsible,0..1,string
:uniqueId.preferred,0..1,boolean
:usage,0..1,string
:status,1..1,code
:kind,1..1,code
:uniqueId.period,0..1,Period
:uniqueId,1..*,
:uniqueId.comment,0..1,string
:contact,0..*,ContactDetail
,,
MedicinalProductPackaged,,
:description,0..1,string
:packageItem.alternateMaterial,0..*,CodeableConcept
:packageItem.shelfLifeStorage,0..*,ProductShelfLife
:packageItem.manufacturedItem,0..*,Reference
:packageItem.packageItem,0..*,See MedicinalProductPackaged.packageItem
:packageItem.device,0..*,Reference
:packageItem.material,0..*,CodeableConcept
:packageItem.physicalCharacteristics,0..1,ProdCharacteristic
:packageItem.type,1..1,CodeableConcept
:marketingStatus,0..*,MarketingStatus
:marketingAuthorization,0..1,Reference
:packageItem.manufacturer,0..*,Reference
:identifier,0..*,Identifier
:manufacturer,0..*,Reference
:batchIdentifier.immediatePackaging,0..1,Identifier
:legalStatusOfSupply,0..1,CodeableConcept
:batchIdentifier,0..*,
:packageItem.otherCharacteristics,0..*,CodeableConcept
:batchIdentifier.outerPackaging,1..1,Identifier
:subject,0..*,Reference
:packageItem.identifier,0..*,Identifier
:packageItem.quantity,1..1,Quantity
:packageItem,1..*,
,,
Basic,,
:identifier,0..*,Identifier
:code,1..1,CodeableConcept
:subject,0..1,Reference
:created,0..1,date
:author,0..1,Reference
,,
Binary,,
:contentType,1..1,code
:securityContext,0..1,Reference
:data,0..1,base64Binary
,,
PlanDefinition,,
:action.description,0..1,string
:description,0..1,markdown
:goal.description,1..1,CodeableConcept
:date,0..1,dateTime
:endorser,0..*,ContactDetail
:publisher,0..1,string
:goal.category,0..1,CodeableConcept
:approvalDate,0..1,date
:action.groupingBehavior,0..1,code
:goal.target.measure,0..1,CodeableConcept
:goal.target.due,0..1,Duration
:jurisdiction,0..*,CodeableConcept
:action.participant.type,1..1,code
:action.participant,0..*,
:goal.documentation,0..*,RelatedArtifact
:purpose,0..1,markdown
:action.dynamicValue,0..*,
:action.dynamicValue.path,0..1,string
:name,0..1,string
:goal.start,0..1,CodeableConcept
:action.condition.expression,0..1,Expression
:action.code,0..*,CodeableConcept
:subject_x_,0..1,CodeableConcept
:action.timing_x_,0..1,dateTime
:useContext,0..*,UsageContext
:action.definition_x_,0..1,canonical
:goal,0..*,
:copyright,0..1,markdown
:type,0..1,CodeableConcept
:action.relatedAction.offset_x_,0..1,Duration
:experimental,0..1,boolean
:topic,0..*,CodeableConcept
:action.relatedAction,0..*,
:action.transform,0..1,canonical
:goal.target,0..*,
:action.type,0..1,CodeableConcept
:action.condition,0..*,
:action.textEquivalent,0..1,string
:action.selectionBehavior,0..1,code
:title,0..1,string
:action.cardinalityBehavior,0..1,code
:action.dynamicValue.expression,0..1,Expression
:library,0..*,canonical
:action.output,0..*,DataRequirement
:author,0..*,ContactDetail
:action.title,0..1,string
:action.relatedAction.relationship,1..1,code
:usage,0..1,string
:action.condition.kind,1..1,code
:action.goalId,0..*,id
:action.documentation,0..*,RelatedArtifact
:action.reason,0..*,CodeableConcept
:action.requiredBehavior,0..1,code
:goal.addresses,0..*,CodeableConcept
:status,1..1,code
:subtitle,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:action.subject_x_,0..1,CodeableConcept
:goal.priority,0..1,CodeableConcept
:action.relatedAction.actionId,1..1,id
:action.priority,0..1,code
:action,0..*,
:goal.target.detail_x_,0..1,Quantity
:reviewer,0..*,ContactDetail
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:action.prefix,0..1,string
:contact,0..*,ContactDetail
:action.input,0..*,DataRequirement
:action.precheckBehavior,0..1,code
:effectivePeriod,0..1,Period
:action.action,0..*,See PlanDefinition.action
:action.trigger,0..*,TriggerDefinition
:action.participant.role,0..1,CodeableConcept
,,
Subscription,,
:channel.header,0..*,string
:channel.type,1..1,code
:criteria,1..1,string
:channel,1..1,
:reason,1..1,string
:status,1..1,code
:channel.payload,0..1,code
:channel.endpoint,0..1,url
:error,0..1,string
:end,0..1,instant
:contact,0..*,ContactPoint
,,
RelatedPerson,,
:patient,1..1,Reference
:address,0..*,Address
:name,0..*,HumanName
:birthDate,0..1,date
:relationship,0..*,CodeableConcept
:communication.preferred,0..1,boolean
:communication.language,1..1,CodeableConcept
:photo,0..*,Attachment
:active,0..1,boolean
:communication,0..*,
:identifier,0..*,Identifier
:telecom,0..*,ContactPoint
:gender,0..1,code
:period,0..1,Period
,,
SubstanceSpecification,,
:relationship.source,0..*,Reference
:description,0..1,string
:relationship.substance_x_,0..1,Reference
:name.official,0..*,
:code.statusDate,0..1,dateTime
:name.jurisdiction,0..*,CodeableConcept
:property.parameters,0..1,string
:property.definingSubstance_x_,0..1,Reference
:name.preferred,0..1,boolean
:name.type,0..1,CodeableConcept
:name.domain,0..*,CodeableConcept
:structure.representation.attachment,0..1,Attachment
:name.status,0..1,CodeableConcept
:property,0..*,
:name.name,1..1,string
:structure.isotope.name,0..1,CodeableConcept
:name,0..*,
:moiety.opticalActivity,0..1,CodeableConcept
:structure.molecularFormulaByMoiety,0..1,string
:structure.representation.type,0..1,CodeableConcept
:referenceInformation,0..1,Reference
:name.source,0..*,Reference
:moiety.molecularFormula,0..1,string
:relationship,0..*,
:structure.source,0..*,Reference
:type,0..1,CodeableConcept
:moiety,0..*,
:relationship.amountType,0..1,CodeableConcept
:source,0..*,Reference
:structure.isotope.molecularWeight.amount,0..1,Quantity
:moiety.name,0..1,string
:name.synonym,0..*,See SubstanceSpecification.name
:nucleicAcid,0..1,Reference
:structure.isotope.identifier,0..1,Identifier
:moiety.stereochemistry,0..1,CodeableConcept
:code.comment,0..1,string
:structure.molecularFormula,0..1,string
:structure.opticalActivity,0..1,CodeableConcept
:structure.representation.representation,0..1,string
:relationship.isDefining,0..1,boolean
:structure,0..1,
:status,0..1,CodeableConcept
:structure.molecularWeight,0..1,See SubstanceSpecification.structure.isotope.molecularWeight
:comment,0..1,string
:code.status,0..1,CodeableConcept
:code,0..*,
:identifier,0..1,Identifier
:code.code,0..1,CodeableConcept
:name.official.status,0..1,CodeableConcept
:molecularWeight,0..*,See SubstanceSpecification.structure.isotope.molecularWeight
:polymer,0..1,Reference
:property.code,0..1,CodeableConcept
:protein,0..1,Reference
:structure.isotope.molecularWeight.type,0..1,CodeableConcept
:name.language,0..*,CodeableConcept
:structure.isotope.halfLife,0..1,Quantity
:name.official.authority,0..1,CodeableConcept
:domain,0..1,CodeableConcept
:moiety.identifier,0..1,Identifier
:structure.isotope.molecularWeight.method,0..1,CodeableConcept
:sourceMaterial,0..1,Reference
:relationship.amount_x_,0..1,Quantity
:name.official.date,0..1,dateTime
:property.amount_x_,0..1,Quantity
:structure.isotope.molecularWeight,0..1,
:code.source,0..*,Reference
:property.category,0..1,CodeableConcept
:structure.stereochemistry,0..1,CodeableConcept
:structure.isotope,0..*,
:relationship.relationship,0..1,CodeableConcept
